Cn Code,Nutrient code,Nutrient value,Per unit,Value type code,Source code,Date added,Last modified
1026,306,76,100g,1,1,05/02/2017,05/02/2017
1026,307,486,100g,,1,01/31/1994,02/13/2019
1026,320,179,100g,2,1,12/12/2024,1/2/2009
1026,328,0.4,100g,1,1,05/02/2017,05/02/2017
1026,401,0,100g,1,1,01/31/1994,11/27/2007
1026,539,0,100g,4,4,04/01/2022,04/01/2022
1026,601,79,100g,1,1,01/31/1994,11/27/2007
1026,605,,100g,,1,01/31/1994,11/30/2006
1026,606,13.9,100g,,1,01/31/1994,02/13/2019
1027,203,21.6,100g,1,1,01/31/1994,11/27/2007
1027,204,24.64,100g,1,1,01/31/1994,11/27/2007
1027,205,2.47,100g,3,1,01/31/1994,11/27/2007
1027,207,2.91,100g,1,1,01/31/1994,11/27/2007
1027,208,318,100g,3,1,01/31/1994,11/27/2007
1027,255,48.38,100g,1,1,01/31/1994,11/27/2007
1027,269,1.01,100g,3,1,12/23/2013,12/23/2013
1027,291,0,100g,3,1,01/31/1994,11/27/2007
1027,301,575,100g,1,1,01/31/1994,11/27/2007
1027,303,0.2,100g,1,1,01/31/1994,11/27/2007
1027,306,75,100g,1,1,05/02/2017,05/02/2017
1027,307,710,100g,3,1,01/31/1994,12/26/2013
1027,320,197,100g,2,1,12/12/2024,1/2/2009
1027,328,0.5,100g,1,1,05/02/2017,05/02/2017
1027,401,0,100g,1,1,01/31/1994,11/27/2007
1027,539,0,100g,4,4,04/01/2022,04/01/2022
1027,601,89,100g,1,1,01/31/1994,11/27/2007
1027,605,,100g,,1,01/31/1994,11/30/2006
1027,606,15.561,100g,1,1,01/31/1994,11/27/2007
1028,203,24.26,100g,1,1,01/31/1994,11/30/2006
1028,204,15.92,100g,1,1,01/31/1994,11/30/2006
1028,205,2.77,100g,3,1,01/31/1994,11/30/2006
1028,207,3.27,100g,1,1,01/31/1994,11/30/2006
1028,208,254,100g,3,1,01/31/1994,11/30/2006
1028,255,53.78,100g,1,1,01/31/1994,11/30/2006
1028,269,1.13,100g,3,1,12/23/2013,12/23/2013
1028,291,0,100g,3,1,01/31/1994,11/30/2006
1028,301,782,100g,1,1,01/31/1994,11/30/2006
1028,303,0.22,100g,1,1,01/31/1994,11/30/2006
1028,306,84,100g,1,1,05/02/2017,05/02/2017
1028,307,619,100g,1,1,01/31/1994,11/30/2006
1028,320,127,100g,2,1,12/12/2024,1/2/2009
1028,328,0.3,100g,1,1,05/02/2017,05/02/2017
1028,401,0,100g,1,1,01/31/1994,11/30/2006
1028,539,0,100g,4,4,04/01/2022,04/01/2022
1028,601,64,100g,1,1,01/31/1994,11/30/2006
1028,605,,100g,,1,01/31/1994,01/04/2010
1028,606,10.114,100g,1,1,01/31/1994,06/19/2015
1029,203,23.75,100g,1,1,01/31/1994,03/09/2016
1029,204,19.78,100g,1,1,01/31/1994,03/09/2016
1029,205,5.58,100g,3,1,01/31/1994,02/06/2016
1029,207,3.83,100g,1,1,01/31/1994,03/09/2016
1029,208,295,100g,3,1,01/31/1994,03/09/2016
1029,255,47.07,100g,1,1,01/31/1994,03/09/2016
1029,269,1.9,100g,1,1,12/23/2013,02/06/2016
1029,291,0,100g,3,1,01/31/1994,02/06/2016
1029,301,697,100g,1,1,01/31/1994,03/09/2016
1029,303,0.22,100g,1,1,01/31/1994,03/09/2016
1029,306,188,100g,1,1,05/02/2017,05/02/2017
1029,307,666,100g,1,1,01/31/1994,03/09/2016
1029,320,227,100g,2,1,12/12/2024,1/2/2017
1029,328,0.4,100g,1,1,05/02/2017,02/13/2019
1029,401,0,100g,1,1,01/31/1994,02/06/2016
1029,539,0,100g,4,4,04/01/2022,04/01/2022
1029,601,64,100g,1,1,01/31/1994,03/09/2016
1029,605,0.72,100g,,1,01/31/1994,03/09/2016
1029,606,11.295,100g,3,1,01/31/1994,03/09/2016
1030,203,23.41,100g,1,1,11/14/1994,11/27/2007
1030,204,30.04,100g,1,1,11/14/1994,11/27/2007
1030,205,1.12,100g,3,1,11/14/1994,11/27/2007
1030,207,3.66,100g,1,1,11/14/1994,11/27/2007
1030,208,368,100g,3,1,11/14/1994,11/27/2007
1030,255,41.77,100g,1,1,11/14/1994,11/27/2007
1030,269,1.12,100g,3,1,12/23/2013,12/23/2013
1030,291,0,100g,3,1,11/14/1994,11/27/2007
1030,301,717,100g,1,1,11/14/1994,11/27/2007
1030,303,0.41,100g,1,1,11/14/1994,11/27/2007
1030,306,134,100g,1,1,05/02/2017,05/02/2017
1030,307,628,100g,1,1,11/14/1994,11/27/2007
1030,320,298,100g,2,1,12/12/2024,1/2/2009
1030,328,0.6,100g,1,1,05/02/2017,05/02/2017
1030,401,0,100g,1,1,11/14/1994,11/27/2007
1030,539,0,100g,4,4,04/01/2022,04/01/2022
1030,601,96,100g,1,1,11/14/1994,11/27/2007
1030,605,,100g,,1,09/20/1994,11/30/2006
1030,606,19.113,100g,1,1,11/14/1994,11/27/2007
1031,203,9.15,100g,1,1,12/23/2013,12/23/2013
1031,204,22.78,100g,1,1,12/23/2013,12/23/2013
1031,205,3.59,100g,3,1,12/23/2013,12/23/2013
1031,207,1.37,100g,1,1,12/23/2013,12/23/2013
1031,208,253,100g,3,1,12/23/2013,12/23/2013
1031,255,63.11,100g,1,1,12/23/2013,12/23/2013
1031,269,3.19,100g,1,1,12/23/2013,12/23/2013
1031,291,0,100g,3,1,12/23/2013,12/23/2013
1031,301,117,100g,1,1,12/23/2013,12/23/2013
1031,303,0.13,100g,1,1,12/23/2013,12/23/2013
1031,306,152,100g,1,1,05/02/2017,05/02/2017
1031,307,334,100g,1,1,12/23/2013,12/23/2013
1031,320,241,100g,2,1,12/12/2024,1/6/2008
1031,328,,100g,,1,05/02/2017,05/02/2017
1031,401,0,100g,1,1,12/23/2013,12/23/2013
1031,539,0,100g,4,4,04/01/2022,04/01/2022
1031,601,74,100g,1,1,12/23/2013,12/23/2013
1031,605,,100g,,1,12/23/2013,12/23/2013
1031,606,12.79,100g,3,1,12/23/2013,12/23/2013
1032,203,28.42,100g,1,1,11/14/1994,01/07/2015
1032,204,27.84,100g,1,1,11/14/1994,06/19/2015
1032,205,13.91,100g,3,1,11/14/1994,01/07/2015
1032,207,7.18,100g,1,1,11/14/1994,01/07/2015
1032,208,420,100g,3,1,11/14/1994,06/19/2015
1032,255,22.65,100g,1,1,11/14/1994,01/07/2015
1032,269,0.07,100g,1,1,12/23/2013,01/07/2015
1032,291,0,100g,3,1,11/14/1994,11/27/2007
1032,301,853,100g,1,1,11/14/1994,01/07/2015
1032,303,0.49,100g,1,1,11/14/1994,01/07/2015
1032,306,180,100g,1,1,05/02/2017,05/02/2017
1032,307,1804,100g,1,1,11/14/1994,01/07/2015
1032,320,262,100g,2,1,12/12/2024,1/5/2014
1032,328,0.5,100g,1,1,05/02/2017,05/02/2017
1032,401,0,100g,1,1,11/14/1994,11/27/2007
1032,539,0,100g,4,4,04/01/2022,04/01/2022
1032,601,86,100g,1,1,11/14/1994,06/19/2015
1032,605,0.876,100g,,1,09/20/1994,03/09/2016
1032,606,15.371,100g,3,1,11/14/1994,01/07/2015
1033,203,35.75,100g,1,1,12/23/2013,12/23/2013
1033,204,25,100g,,1,12/23/2013,02/13/2019
1033,205,3.22,100g,3,1,12/23/2013,12/23/2013
1033,207,6.04,100g,1,1,12/23/2013,12/23/2013
1033,208,392,100g,3,1,12/23/2013,12/23/2013
1033,255,30,100g,3,1,12/23/2013,02/13/2019
1033,269,0.11,100g,,1,12/23/2013,02/13/2019
1033,291,0,100g,3,1,12/23/2013,12/23/2013
1033,301,1184,100g,1,1,12/23/2013,12/23/2013
1033,303,0.82,100g,1,1,12/23/2013,12/23/2013
1033,306,92,100g,1,1,05/02/2017,05/02/2017
1033,307,1175,100g,,1,12/23/2013,02/13/2019
1033,320,207,100g,2,1,12/12/2024,1/2/2009
1033,328,0.5,100g,1,1,05/02/2017,05/02/2017
1033,401,0,100g,1,1,12/23/2013,12/23/2013
1033,539,0,100g,4,4,04/01/2022,04/01/2022
1033,601,68,100g,1,1,12/23/2013,12/23/2013
1033,605,,100g,,1,12/23/2013,12/23/2013
1033,606,14.85,100g,,1,12/23/2013,02/13/2019
1034,203,23.78,100g,1,1,12/23/2013,12/23/2013
1034,204,28.2,100g,1,1,12/23/2013,12/23/2013
1034,205,0.57,100g,3,1,12/23/2013,12/23/2013
1034,207,2,100g,1,1,12/23/2013,12/23/2013
1034,208,352,100g,3,1,12/23/2013,12/23/2013
1034,255,45.45,100g,1,1,12/23/2013,12/23/2013
1034,269,0.57,100g,3,1,12/23/2013,12/23/2013
1034,291,0,100g,3,1,12/23/2013,12/23/2013
1034,301,650,100g,1,1,12/23/2013,12/23/2013
1034,303,0.43,100g,3,1,12/23/2013,12/23/2013
1034,306,136,100g,3,1,05/02/2017,05/02/2017
1034,307,534,100g,1,1,12/23/2013,12/23/2013
1034,320,315,100g,2,1,12/12/2024,1/2/2009
1034,328,0.5,100g,1,1,05/02/2017,05/02/2017
1034,401,0,100g,1,1,12/23/2013,12/23/2013
1034,539,0,100g,4,4,04/01/2022,04/01/2022
1034,601,123,100g,1,1,12/23/2013,12/23/2013
1034,605,,100g,,1,12/23/2013,12/23/2013
1034,606,16.691,100g,1,1,12/23/2013,06/19/2015
1035,203,25.58,100g,1,1,01/31/1994,11/27/2007
1035,204,26.62,100g,1,1,01/31/1994,11/27/2007
1035,205,2.14,100g,3,1,01/31/1994,11/27/2007
1035,207,4.71,100g,1,1,01/31/1994,11/27/2007
1035,208,351,100g,3,1,01/31/1994,11/27/2007
1035,255,40.95,100g,1,1,01/31/1994,11/27/2007
1035,269,0.56,100g,3,1,12/23/2013,12/23/2013
1035,291,0,100g,3,1,01/31/1994,11/27/2007
1035,301,756,100g,1,1,01/31/1994,11/27/2007
1035,303,0.52,100g,1,1,01/31/1994,11/27/2007
1035,306,138,100g,1,1,05/02/2017,05/02/2017
1035,307,727,100g,,1,01/31/1994,02/13/2019
1035,320,236,100g,2,1,12/12/2024,1/2/2009
1035,328,0.5,100g,1,1,05/02/2017,05/02/2017
1035,401,0,100g,1,1,01/31/1994,11/27/2007
1035,539,0,100g,4,4,04/01/2022,04/01/2022
1035,601,69,100g,1,1,01/31/1994,11/27/2007
1035,605,,100g,,1,01/31/1994,11/30/2006
1035,606,17.078,100g,1,1,01/31/1994,11/27/2007
1036,203,7.54,100g,1,1,01/31/1994,02/13/2019
1036,204,10.18,100g,1,1,01/31/1994,02/13/2019
1036,205,7.27,100g,3,1,01/31/1994,02/13/2019
1036,207,1.32,100g,1,1,01/31/1994,02/13/2019
1036,208,150,100g,3,1,01/31/1994,02/13/2019
1036,255,73.69,100g,1,1,01/31/1994,02/13/2019
1036,269,0.27,100g,3,1,12/23/2013,12/23/2013
1036,291,0,100g,3,1,01/31/1994,11/27/2007
1036,301,206,100g,1,1,01/31/1994,02/13/2019
1036,303,0.13,100g,1,1,01/31/1994,02/13/2019
1036,306,219,100g,1,1,05/02/2017,02/13/2019
1036,307,110,100g,1,1,01/31/1994,02/13/2019
1036,320,120,100g,2,1,12/12/2024,1/2/2009
1036,328,0.2,100g,1,1,05/02/2017,05/02/2017
1036,401,0,100g,1,1,01/31/1994,11/27/2007
1036,539,0,100g,4,4,04/01/2022,04/01/2022
1036,601,49,100g,1,1,01/31/1994,02/13/2019
1036,605,,100g,,1,01/31/1994,11/30/2006
1036,606,6.42,100g,3,1,01/31/1994,02/13/2019
1037,203,11.39,100g,1,1,01/31/1994,11/27/2007
1037,204,7.91,100g,1,1,01/31/1994,11/27/2007
1037,205,5.14,100g,3,1,01/31/1994,11/27/2007
1037,207,1.15,100g,1,1,01/31/1994,11/27/2007
1037,208,138,100g,3,1,01/31/1994,11/27/2007
1037,255,74.41,100g,1,1,01/31/1994,11/27/2007
1037,269,0.31,100g,3,1,12/23/2013,12/23/2013
1037,291,0,100g,3,1,01/31/1994,11/27/2007
1037,301,272,100g,1,1,01/31/1994,11/27/2007
1037,303,0.44,100g,1,1,01/31/1994,11/27/2007
1037,306,125,100g,1,1,05/02/2017,05/02/2017
1037,307,99,100g,3,1,01/31/1994,12/26/2013
1037,320,107,100g,2,1,12/12/2024,1/2/2009
1037,328,0.1,100g,1,1,05/02/2017,05/02/2017
1037,401,0,100g,1,1,01/31/1994,11/27/2007
1037,539,0,100g,4,4,04/01/2022,04/01/2022
1037,601,31,100g,1,1,01/31/1994,11/27/2007
1037,605,,100g,,1,01/31/1994,11/30/2006
1037,606,4.927,100g,1,1,01/31/1994,11/27/2007
1038,203,31.8,100g,1,1,11/14/1994,11/27/2007
1038,204,26.94,100g,1,1,11/14/1994,11/27/2007
1038,205,3.63,100g,3,1,11/14/1994,11/27/2007
1038,207,6.72,100g,1,1,11/14/1994,11/27/2007
1038,208,387,100g,3,1,11/14/1994,11/27/2007
1038,255,30.91,100g,1,1,11/14/1994,11/27/2007
1038,269,0.73,100g,3,1,12/23/2013,12/23/2013
1038,291,0,100g,3,1,11/14/1994,11/27/2007
1038,301,1064,100g,1,1,11/14/1994,11/27/2007
1038,303,0.77,100g,3,1,11/14/1994,11/27/2007
1038,306,86,100g,3,1,05/02/2017,05/02/2017
1038,307,1433,100g,3,1,11/14/1994,12/26/2013
1038,320,96,100g,2,1,12/12/2024,1/2/2009
1038,328,0.5,100g,1,1,05/02/2017,05/02/2017
1038,401,0,100g,1,1,11/14/1994,11/27/2007
1038,539,0,100g,4,4,04/01/2022,04/01/2022
1038,601,104,100g,1,1,11/14/1994,11/27/2007
1038,605,,100g,,1,09/20/1994,11/30/2006
1038,606,17.115,100g,3,1,11/14/1994,11/27/2007
1039,203,21.54,100g,1,1,12/23/2013,12/23/2013
1039,204,30.64,100g,1,1,12/23/2013,12/23/2013
1039,205,2,100g,3,1,12/23/2013,12/23/2013
1039,207,6.44,100g,1,1,12/23/2013,12/23/2013
1039,208,369,100g,3,1,12/23/2013,12/23/2013
1039,255,39.38,100g,1,1,12/23/2013,12/23/2013
1039,269,,100g,,1,12/23/2013,12/23/2013
1039,291,0,100g,3,1,12/23/2013,12/23/2013
1039,301,662,100g,1,1,12/23/2013,12/23/2013
1039,303,0.56,100g,1,1,12/23/2013,12/23/2013
1039,306,91,100g,1,1,05/02/2017,05/02/2017
1039,307,1809,100g,1,1,12/23/2013,12/23/2013
1039,320,294,100g,2,1,12/12/2024,1/6/2002
1039,328,,100g,,1,05/02/2017,05/02/2017
1039,401,0,100g,1,1,12/23/2013,12/23/2013
1039,539,0,100g,4,4,04/01/2022,04/01/2022
1039,601,90,100g,1,1,12/23/2013,12/23/2013
1039,605,,100g,,1,12/23/2013,12/23/2013
1039,606,19.263,100g,1,1,12/23/2013,06/19/2015
1040,203,26.96,100g,1,1,01/31/1994,03/09/2016
1040,204,30.99,100g,1,1,01/31/1994,02/06/2016
1040,205,1.44,100g,3,1,01/31/1994,02/06/2016
1040,207,2.97,100g,1,1,01/31/1994,02/06/2016
1040,208,393,100g,3,1,01/31/1994,03/09/2016
1040,255,37.63,100g,1,1,01/31/1994,03/09/2016
1040,269,0,100g,1,1,12/23/2013,02/06/2016
1040,291,0,100g,3,1,01/31/1994,11/27/2007
1040,301,890,100g,1,1,01/31/1994,02/06/2016
1040,303,0.13,100g,1,1,01/31/1994,02/06/2016
1040,306,72,100g,1,1,05/02/2017,05/02/2017
1040,307,187,100g,1,1,01/31/1994,02/06/2016
1040,320,288,100g,1,1,12/12/2024,1/2/2015
1040,328,0,100g,1,1,05/02/2017,05/02/2017
1040,401,0,100g,1,1,01/31/1994,11/27/2007
1040,539,0,100g,4,4,04/01/2022,04/01/2022
1040,601,93,100g,1,1,01/31/1994,03/09/2016
1040,605,0.987,100g,,1,01/31/1994,03/09/2016
1040,606,18.227,100g,3,1,01/31/1994,03/09/2016
1041,203,24.41,100g,1,1,12/23/2013,12/23/2013
1041,204,25.98,100g,1,1,12/23/2013,12/23/2013
1041,205,1.88,100g,3,1,12/23/2013,12/23/2013
1041,207,4.87,100g,1,1,12/23/2013,12/23/2013
1041,208,340,100g,3,1,12/23/2013,12/23/2013
1041,255,42.86,100g,1,1,12/23/2013,12/23/2013
1041,269,,100g,,1,12/23/2013,12/23/2013
1041,291,0,100g,3,1,12/23/2013,12/23/2013
1041,301,700,100g,1,1,12/23/2013,12/23/2013
1041,303,0.23,100g,1,1,12/23/2013,12/23/2013
1041,306,65,100g,1,1,05/02/2017,05/02/2017
1041,307,753,100g,1,1,12/23/2013,12/23/2013
1041,320,249,100g,2,1,12/12/2024,1/6/2002
1041,328,,100g,,1,05/02/2017,05/02/2017
1041,401,0,100g,1,1,12/23/2013,12/23/2013
1041,539,0,100g,4,4,04/01/2022,04/01/2022
1041,601,102,100g,1,1,12/23/2013,12/23/2013
1041,605,,100g,,1,12/23/2013,12/23/2013
1041,606,16.775,100g,1,1,12/23/2013,06/19/2015
1042,203,18.13,100g,1,1,01/31/1994,03/02/2012
1042,204,30.71,100g,1,1,01/31/1994,07/01/2012
1042,205,4.78,100g,3,1,01/31/1994,07/01/2012
1042,207,6.78,100g,1,1,01/31/1994,03/02/2012
1042,208,366,100g,3,1,01/31/1994,07/01/2012
1042,255,39.61,100g,1,1,01/31/1994,03/02/2012
1042,269,2.26,100g,1,1,12/23/2013,12/23/2013
1042,291,0,100g,3,1,01/31/1994,11/30/2006
1042,301,1045,100g,1,1,01/31/1994,03/02/2012
1042,303,0.63,100g,1,1,01/31/1994,03/02/2012
1042,306,132,100g,1,1,05/02/2017,05/02/2017
1042,307,1671,100g,1,1,01/31/1994,03/02/2012
1042,320,317,100g,1,1,12/12/2024,1/7/2012
1042,328,7.5,100g,1,1,05/02/2017,05/02/2017
1042,401,0,100g,1,1,01/31/1994,11/30/2006
1042,539,0,100g,4,4,04/01/2022,04/01/2022
1042,601,100,100g,1,1,01/31/1994,03/02/2012
1042,605,1.144,100g,,1,01/31/1994,03/09/2016
1042,606,18.057,100g,3,1,01/31/1994,06/19/2015
1043,203,22.13,100g,1,1,12/23/2013,12/23/2013
1043,204,31.2,100g,1,1,12/23/2013,12/23/2013
1043,205,1.73,100g,3,1,12/23/2013,12/23/2013
1043,207,5.84,100g,1,1,12/23/2013,12/23/2013
1043,208,375,100g,3,1,12/23/2013,12/23/2013
1043,255,39.08,100g,1,1,12/23/2013,12/23/2013
1043,269,0.62,100g,3,1,12/23/2013,12/23/2013
1043,291,0.1,100g,3,1,12/23/2013,12/23/2013
1043,301,614,100g,1,1,12/23/2013,12/23/2013
1043,303,0.42,100g,1,1,12/23/2013,12/23/2013
1043,306,162,100g,1,1,05/02/2017,05/02/2017
1043,307,915,100g,3,1,12/23/2013,12/23/2013
1043,320,244,100g,2,1,12/12/2024,1/2/2009
1043,328,0.5,100g,3,1,05/02/2017,05/02/2017
1043,401,2.3,100g,3,1,12/23/2013,12/23/2013
1043,539,0,100g,4,4,04/01/2022,04/01/2022
1043,601,94,100g,1,1,12/23/2013,12/23/2013
1043,605,,100g,,1,12/23/2013,12/23/2013
1043,606,19.663,100g,1,1,12/23/2013,06/19/2015
1044,203,24.73,100g,1,1,01/31/1994,11/27/2007
1044,204,25.01,100g,1,1,01/31/1994,11/27/2007
1044,205,2.1,100g,3,1,01/31/1994,11/27/2007
1044,207,5.85,100g,1,1,01/31/1994,11/27/2007
1044,208,334,100g,3,1,01/31/1994,11/27/2007
1044,255,42.31,100g,1,1,01/31/1994,11/27/2007
1044,269,1.23,100g,3,1,12/23/2013,12/23/2013
1044,291,0,100g,3,1,01/31/1994,11/27/2007
1044,301,772,100g,1,1,01/31/1994,11/27/2007
1044,303,0.61,100g,1,1,01/31/1994,11/27/2007
1044,306,216,100g,1,1,05/02/2017,05/02/2017
1044,307,1370,100g,1,1,01/31/1994,11/27/2007
1044,320,198,100g,2,1,12/12/2024,1/2/2009
1044,328,0.5,100g,1,1,05/02/2017,05/02/2017
1044,401,0,100g,1,1,01/31/1994,11/27/2007
1044,539,0,100g,4,4,04/01/2022,04/01/2022
1044,601,85,100g,1,1,01/31/1994,11/27/2007
1044,605,,100g,,1,01/31/1994,03/02/2012
1044,606,16.045,100g,1,1,01/31/1994,11/27/2007
1045,203,19.66,100g,1,1,12/23/2013,12/23/2013
1045,204,24.46,100g,1,1,12/23/2013,12/23/2013
1045,205,8.32,100g,3,1,12/23/2013,12/23/2013
1045,207,4.44,100g,1,1,12/23/2013,12/23/2013
1045,208,331,100g,3,1,12/23/2013,12/23/2013
1045,255,43.12,100g,1,1,12/23/2013,12/23/2013
1045,269,,100g,,1,12/23/2013,12/23/2013
1045,291,0,100g,3,1,12/23/2013,12/23/2013
1045,301,497,100g,1,1,12/23/2013,12/23/2013
1045,303,0.84,100g,1,1,12/23/2013,12/23/2013
1045,306,363,100g,1,1,05/02/2017,05/02/2017
1045,307,966,100g,1,1,12/23/2013,12/23/2013
1045,320,,100g,,1,12/12/2024,12/12/2024
1045,328,,100g,,1,05/02/2017,05/02/2017
1045,401,0,100g,1,1,12/23/2013,12/23/2013
1045,539,,100g,,1,04/01/2022,04/01/2022
1045,601,64,100g,1,1,12/23/2013,12/23/2013
1045,605,,100g,,1,12/23/2013,12/23/2013
1045,606,15.355,100g,1,1,12/23/2013,06/19/2015
1046,203,16.86,100g,1,1,01/31/1994,03/02/2012
1046,204,25.63,100g,1,1,01/31/1994,03/02/2012
1046,205,8.56,100g,3,1,01/31/1994,03/02/2012
1046,207,4.96,100g,1,1,01/31/1994,03/02/2012
1046,208,330,100g,3,1,01/31/1994,11/27/2007
1046,255,44,100g,1,1,01/31/1994,03/02/2012
1046,269,5.59,100g,1,1,12/23/2013,12/23/2013
1046,291,0,100g,3,1,01/31/1994,11/27/2007
1046,301,682,100g,1,1,01/31/1994,03/02/2012
1046,303,0.26,100g,1,1,01/31/1994,03/02/2012
1046,306,255,100g,1,1,05/02/2017,05/02/2017
1046,307,1284,100g,1,1,01/31/1994,03/02/2012
1046,320,201,100g,2,1,12/12/2024,1/2/2009
1046,328,2.5,100g,1,1,05/02/2017,05/02/2017
1046,401,0,100g,1,1,01/31/1994,11/27/2007
1046,539,0,100g,4,4,04/01/2022,04/01/2022
1046,601,98,100g,1,1,01/31/1994,03/02/2012
1046,605,0.917,100g,,1,01/31/1994,03/09/2016
1046,606,15.057,100g,3,1,01/31/1994,06/19/2015
1047,203,21.92,100g,1,1,01/31/1994,11/27/2007
1047,204,24.14,100g,1,1,01/31/1994,11/27/2007
1047,205,4.5,100g,3,1,01/31/1994,11/27/2007
1047,207,5.77,100g,1,1,01/31/1994,11/27/2007
1047,208,323,100g,3,1,01/31/1994,11/27/2007
1047,255,43.67,100g,1,1,01/31/1994,11/27/2007
1047,269,,100g,,1,01/31/1994,11/30/2006
1047,291,0,100g,3,1,01/31/1994,11/27/2007
1047,301,723,100g,1,1,01/31/1994,11/27/2007
1047,303,0.6,100g,1,1,01/31/1994,11/27/2007
1047,306,284,100g,1,1,05/02/2017,05/02/2017
1047,307,1552,100g,1,1,01/31/1994,11/27/2007
1047,320,237,100g,2,1,12/12/2024,1/6/2002
1047,328,,100g,,1,05/02/2017,05/02/2017
1047,401,0,100g,1,1,01/31/1994,11/27/2007
1047,539,0,100g,4,4,04/01/2022,04/01/2022
1047,601,82,100g,1,1,01/31/1994,11/27/2007
1047,605,,100g,,1,01/31/1994,11/30/2006
1047,606,15.487,100g,3,1,01/31/1994,11/27/2007
1048,203,16.41,100g,1,1,12/23/2013,12/23/2013
1048,204,21.23,100g,1,1,12/23/2013,12/23/2013
1048,205,8.73,100g,3,1,12/23/2013,12/23/2013
1048,207,5.98,100g,1,1,12/23/2013,12/23/2013
1048,208,290,100g,3,1,12/23/2013,12/23/2013
1048,255,47.65,100g,1,1,12/23/2013,12/23/2013
1048,269,7.32,100g,3,1,12/23/2013,12/23/2013
1048,291,0,100g,3,1,12/23/2013,12/23/2013
1048,301,562,100g,1,1,12/23/2013,12/23/2013
1048,303,0.33,100g,1,1,12/23/2013,12/23/2013
1048,306,242,100g,1,1,05/02/2017,05/02/2017
1048,307,1625,100g,3,1,12/23/2013,12/23/2013
1048,320,173,100g,2,1,12/12/2024,1/2/2009
1048,328,0.4,100g,1,1,05/02/2017,05/02/2017
1048,401,0,100g,1,1,12/23/2013,12/23/2013
1048,539,0,100g,4,4,04/01/2022,04/01/2022
1048,601,55,100g,1,1,12/23/2013,12/23/2013
1048,605,,100g,,1,12/23/2013,12/23/2013
1048,606,13.327,100g,1,1,12/23/2013,06/19/2015
1049,203,3.13,100g,1,1,01/31/1994,02/06/2016
1049,204,11.5,100g,1,1,01/31/1994,02/13/2019
1049,205,4.3,100g,3,1,01/31/1994,02/13/2019
1049,207,0.51,100g,1,1,01/31/1994,02/06/2016
1049,208,131,100g,3,1,01/31/1994,02/13/2019
1049,255,80.57,100g,1,1,01/31/1994,02/13/2019
1049,269,4.13,100g,1,1,12/23/2013,03/09/2016
1049,291,0,100g,3,1,01/31/1994,11/27/2007
1049,301,107,100g,1,1,01/31/1994,03/09/2016
1049,303,0.05,100g,1,1,01/31/1994,02/06/2016
1049,306,132,100g,1,1,05/02/2017,05/02/2017
1049,307,61,100g,1,1,01/31/1994,02/06/2016
1049,320,97,100g,2,1,12/12/2024,1/2/2009
1049,328,0,100g,1,1,05/02/2017,05/02/2017
1049,401,0.9,100g,1,1,01/31/1994,11/27/2007
1049,539,0,100g,4,4,04/01/2022,04/01/2022
1049,601,35,100g,1,1,01/31/1994,02/06/2016
1049,605,0.464,100g,,1,01/31/1994,03/09/2016
1049,606,7.032,100g,3,1,01/31/1994,03/09/2016
1050,203,2.96,100g,1,1,11/14/1994,02/06/2016
1050,204,19.1,100g,1,1,11/14/1994,03/09/2016
1050,205,3.66,100g,3,1,11/14/1994,02/13/2019
1050,207,0.61,100g,1,1,11/14/1994,03/09/2016
1050,208,195,100g,3,1,11/14/1994,02/13/2019
1050,255,73.75,100g,1,1,11/14/1994,02/13/2019
1050,269,3.67,100g,1,1,12/23/2013,03/09/2016
1050,291,0,100g,3,1,11/14/1994,11/27/2007
1050,301,91,100g,1,1,11/14/1994,02/06/2016
1050,303,0.05,100g,1,1,11/14/1994,02/06/2016
1050,306,136,100g,1,1,05/02/2017,05/02/2017
1050,307,72,100g,1,1,11/14/1994,02/06/2016
1050,320,120,100g,2,1,12/12/2024,1/2/2016
1050,328,1.1,100g,1,1,05/02/2017,05/02/2017
1050,401,0.8,100g,1,1,11/14/1994,11/27/2007
1050,539,0,100g,4,4,04/01/2022,04/01/2022
1050,601,59,100g,1,1,11/14/1994,02/06/2016
1050,605,0.625,100g,,1,09/20/1994,03/09/2016
1050,606,10.176,100g,3,1,11/14/1994,02/06/2016
1052,203,2.17,100g,1,1,01/31/1994,11/27/2007
1052,204,30.91,100g,1,1,01/31/1994,11/27/2007
1052,205,2.96,100g,3,1,01/31/1994,11/27/2007
1052,207,0.46,100g,1,1,01/31/1994,11/27/2007
1052,208,292,100g,3,1,01/31/1994,11/27/2007
1052,255,63.5,100g,1,1,01/31/1994,11/27/2007
1052,269,2.96,100g,3,1,12/23/2013,12/23/2013
1052,291,0,100g,3,1,01/31/1994,11/27/2007
1052,301,69,100g,1,1,01/31/1994,11/27/2007
1052,303,0.03,100g,1,1,01/31/1994,11/27/2007
1052,306,97,100g,1,1,05/02/2017,05/02/2017
1052,307,34,100g,1,1,01/31/1994,11/27/2007
1052,320,279,100g,2,1,12/12/2024,1/2/2009
1052,328,0.6,100g,1,1,05/02/2017,05/02/2017
1052,401,0.6,100g,1,1,01/31/1994,11/27/2007
1052,539,0,100g,4,4,04/01/2022,04/01/2022
1052,601,111,100g,1,1,01/31/1994,11/27/2007
1052,605,,100g,,1,01/31/1994,11/30/2006
1052,606,19.337,100g,1,1,01/31/1994,11/27/2007
