Cn code,Sequence num,Amount,Measure description,Unit amount,Type of unit,Source code,Date added,Last modified
14164,1,1,cup dry mix,98,g,1,02/06/2016,02/06/2016
14164,2,1,cup prepared,251,g,1,02/06/2016,02/06/2016
14165,1,1,cup,253,g,1,02/06/2016,02/06/2016
14166,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14166,2,1,bottle (16 fl oz),474,g,1,12/23/2013,12/23/2013
14166,3,1,can (12 fl oz),355,g,1,12/23/2013,12/23/2013
14168,1,1,tbsp,12,g,1,12/23/2013,12/23/2013
14169,1,1,cup (8 fl oz),256,g,1,12/23/2013,12/23/2013
14171,1,1,cup,240,g,1,02/06/2016,02/06/2016
14173,1,9.5,fl oz,281,g,1,02/06/2016,02/06/2016
14174,1,8,fl oz,240,g,1,02/06/2016,02/06/2016
14177,1,1,cup (8 fl oz),266,g,1,08/29/1997,11/30/2006
14179,1,1,cup,262,g,1,02/06/2016,02/06/2016
14180,1,1,cup,248,g,1,02/06/2016,02/06/2016
14181,1,1,serving 2 tbsp,39,g,1,12/23/2013,12/23/2013
14181,2,1,cup,300,g,1,12/23/2013,12/23/2013
14182,1,1,cup (8 fl oz),282,g,1,12/23/2013,12/23/2013
14183,1,1,cup,265,g,1,02/06/2016,02/06/2016
14187,1,1,fl oz,30.2,g,1,12/23/2013,12/23/2013
14187,2,1,can (5.5 oz),166,g,1,12/23/2013,12/23/2013
14188,1,1,cup,260,g,1,02/06/2016,02/06/2016
14190,1,1,cup,269,g,1,02/06/2016,02/06/2016
14191,1,1,cup,265,g,1,02/06/2016,02/06/2016
14192,1,1,serving (3 heaping tsp or 1 envelope),28,g,1,09/29/1994,11/30/2006
14194,1,1,fl oz,34.3,g,1,08/29/1997,12/26/2013
14194,2,1,serving 6 fl oz,206,g,1,01/31/1994,12/26/2013
14196,1,1,envelope Alba (.675 oz),19,g,1,12/23/2013,12/23/2013
14196,2,1,envelope  Swiss Miss (.53 oz),15,g,1,12/23/2013,12/23/2013
14199,1,1,cup,271,g,1,02/06/2016,02/06/2016
14201,1,1,fl oz,29.6,g,1,11/28/2007,12/26/2013
14201,2,6,fl oz,178,g,1,09/06/2002,12/26/2013
14201,3,1,cup (8 fl oz),237,g,1,11/28/2007,12/26/2013
14202,1,1,fl oz,29.6,g,1,12/23/2013,02/06/2016
14203,1,1,tsp,1,g,1,12/23/2013,12/23/2013
14203,2,1,packet,2,g,1,12/23/2013,12/23/2013
14204,1,1,tsp dry,6.4,g,1,12/23/2013,12/23/2013
14206,1,1,cup,270,g,1,02/06/2016,02/06/2016
14207,1,1,cup,266,g,1,02/06/2016,02/06/2016
14207,2,16,fl oz,473,g,1,02/06/2016,02/06/2016
14209,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14209,2,6,fl oz,178,g,1,12/23/2013,12/23/2013
14209,3,1,cup (8 fl oz),237,g,1,12/23/2013,12/23/2013
14210,1,1,fl oz,29.6,g,1,12/23/2013,02/06/2016
14211,1,1,cup,265,g,1,02/06/2016,02/06/2016
14214,1,1,tsp,1,g,1,12/23/2013,12/23/2013
14214,2,1,packet,2,g,1,12/23/2013,12/23/2013
14215,1,1,fl oz,29.8,g,1,12/23/2013,12/23/2013
14215,2,1,serving 6 fl oz,179,g,1,12/23/2013,12/23/2013
14216,1,8,fl oz,240,g,1,02/06/2016,02/06/2016
14218,1,1,tsp rounded,1.8,g,1,12/23/2013,12/23/2013
14219,1,1,fl oz,29.9,g,1,12/23/2013,12/23/2013
14219,2,1,serving 6 fl oz,179,g,1,12/23/2013,12/23/2013
14222,1,1,"tsp, rounded",1.8,g,1,12/23/2013,12/23/2013
14223,1,1,fl oz,29.9,g,1,12/23/2013,12/23/2013
14223,2,1,serving 6 fl oz,179,g,1,12/23/2013,12/23/2013
14224,1,1,serving 2 tbsp,13,g,1,12/23/2013,12/23/2013
14236,1,1,tsp (1 serving),3,g,1,12/23/2013,12/23/2013
14237,1,1,fl oz,30.1,g,1,12/23/2013,12/23/2013
14237,2,1,serving 6 fl oz,180,g,1,12/23/2013,12/23/2013
14238,1,1,fl oz,30.6,g,1,06/19/1995,12/26/2013
14238,2,1,cup (8 fl oz),245,g,1,09/06/2002,12/26/2013
14240,1,1,fl oz,30.6,g,1,08/29/1997,12/26/2013
14240,2,1,cup (8 fl oz),245,g,1,01/31/1994,12/26/2013
14241,1,1,fl oz,30.6,g,1,08/29/1997,12/26/2013
14241,2,1,cup (8 fl oz),245,g,1,01/31/1994,12/26/2013
14242,1,1,fl oz,31.6,g,1,09/29/1994,12/26/2013
14242,2,1,cup (8 fl oz),253,g,1,09/06/2002,12/26/2013
14243,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14243,2,1,cup (8 fl oz),237,g,1,12/23/2013,12/23/2013
14245,1,1,cup (8 fl oz),272,g,1,12/23/2013,12/23/2013
14246,1,2,tbsp,4.5,g,1,02/06/2016,02/06/2016
14260,1,240,ml,240,g,1,02/06/2016,02/06/2016
14261,1,16,fl oz,473,g,1,02/06/2016,02/06/2016
14262,1,1,fl oz,35.2,g,1,12/23/2013,12/23/2013
14262,2,1,can (12 fl oz),423,g,1,12/23/2013,12/23/2013
14263,1,1,fl oz,31,g,1,12/23/2013,12/23/2013
14263,2,1,serving 8 fl oz,248,g,1,12/23/2013,12/23/2013
14264,1,6.75,fl oz,210,g,1,12/23/2013,02/06/2016
14264,2,1,cup (8 fl oz),248,g,1,12/23/2013,12/23/2013
14267,1,1,fl oz,31,g,1,09/29/1994,12/26/2013
14267,2,1,cup (8 fl oz),248,g,1,09/06/2002,12/26/2013
14268,1,1,fl oz,34.8,g,1,12/23/2013,12/23/2013
14268,2,1,can (12 fl oz),418,g,1,12/23/2013,12/23/2013
14269,1,1,fl oz,30.9,g,1,01/31/1994,12/26/2013
14269,2,1,cup,247,g,1,08/29/1997,02/06/2016
14270,1,1,serving,15,g,1,02/06/2016,02/06/2016
14277,1,1,fl oz,31.3,g,1,09/29/1994,12/26/2013
14277,2,1,cup (8 fl oz),250,g,1,09/06/2002,12/26/2013
14278,1,1,cup,245,g,1,02/06/2016,02/06/2016
14278,2,1,fl oz,29.6,g,1,02/06/2016,02/06/2016
14279,1,1,cup,268,g,1,02/06/2016,02/06/2016
14280,1,1,cup,240,g,1,02/06/2016,02/06/2016
14281,1,1,cup,240,g,1,02/06/2016,02/06/2016
14282,1,1,fl oz,31.3,g,1,09/29/1994,12/26/2013
14282,2,6,fl oz,188,g,1,08/29/1997,02/06/2016
14282,3,8,fl oz,250,g,1,02/06/2016,02/06/2016
14282,4,1,serving,227,g,1,02/06/2016,02/06/2016
14287,1,1,serving,18,g,1,12/23/2013,12/23/2013
14287,2,1,cup,218,g,1,12/23/2013,12/23/2013
14288,1,1,fl oz,33,g,1,08/29/1997,12/26/2013
14288,2,1,cup 8 fl oz,264,g,1,01/31/1994,02/06/2016
14292,1,1,fl oz,36.5,g,1,12/23/2013,12/23/2013
14292,2,1,can (12 fl oz),438,g,1,12/23/2013,12/23/2013
14292,3,1,can (6 fl oz),219,g,1,12/23/2013,12/23/2013
14293,1,1,fl oz,30.9,g,1,01/31/1994,12/26/2013
14293,2,1,cup 8 fl oz,247,g,1,08/29/1997,02/06/2016
14296,1,1,serving,18,g,1,12/23/2013,12/23/2013
14296,2,0.5,scoop (2 tbsp),29,g,1,12/23/2013,12/23/2013
14297,1,1,fl oz,31.8,g,1,08/29/1997,12/26/2013
14297,2,1,cup 8 fl oz,255,g,1,01/31/1994,02/06/2016
14303,1,1,fl oz,30.9,g,1,01/31/1994,12/26/2013
14303,2,1,cup 8 fl oz,247,g,1,08/29/1997,02/06/2016
14305,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14305,2,1,cup,237,g,1,12/23/2013,12/23/2013
14310,1,1,cup (8 fl oz),265,g,1,12/23/2013,12/23/2013
14311,1,1,serving (3 heaping tsp or 1 envelope),21,g,1,12/23/2013,12/23/2013
14312,1,1,cup (8 fl oz),265,g,1,12/23/2013,12/23/2013
14316,1,1,cup (8 fl oz),265,g,1,12/23/2013,12/23/2013
14317,1,1,serving (3 heaping tsp or 1 envelope),21,g,1,12/23/2013,12/23/2013
14318,1,1,cup (8 fl oz),265,g,1,12/23/2013,12/23/2013
14323,1,1,fl oz,31,g,1,09/29/1994,12/26/2013
14323,2,1,cup (8 fl oz),248,g,1,09/06/2002,12/26/2013
14327,1,1,fl oz,31.2,g,1,09/29/1994,12/26/2013
14327,2,1,cup (8 fl oz),250,g,1,09/06/2002,12/26/2013
14334,1,1,fl oz,31.3,g,1,09/29/1994,12/26/2013
14334,2,1,cup (8 fl oz),250,g,1,09/06/2002,12/26/2013
14341,1,1,fl oz,31.3,g,1,09/29/1994,12/26/2013
14341,2,1,cup (8 fl oz),250,g,1,09/06/2002,12/26/2013
14350,1,1,serving (2-3 heaping tsp),22,g,1,12/23/2013,12/23/2013
14351,1,1,cup (8 fl oz),266,g,1,08/29/1997,11/30/2006
14352,1,1,FL OZ,29.6,g,1,09/06/2002,01/05/2010
14352,2,6,FL OZ,178,g,1,11/28/2007,01/05/2010
14352,3,1,cup (8 fl oz),237,g,1,11/28/2007,11/28/2007
14353,1,1,serving 2 tsp,0.7,g,1,12/23/2013,12/23/2013
14355,1,1,fl oz,29.6,g,1,01/15/1998,12/26/2013
14355,2,6,fl oz,178,g,1,11/28/2007,12/26/2013
14355,3,1,cup (8 fl oz),237,g,1,11/28/2007,12/26/2013
14356,1,2,tsp,1.6,g,1,12/23/2013,12/23/2013
14357,1,1,serving (3 heaping tsp),23,g,1,12/23/2013,12/23/2013
14357,2,1,cup,182,g,1,12/23/2013,12/23/2013
14366,1,1,serving 1 tsp,0.7,g,1,12/23/2013,12/23/2013
14367,1,1,fl oz,29.7,g,1,12/23/2013,12/23/2013
14367,2,1,serving 6 fl oz,178,g,1,12/23/2013,02/06/2016
14367,3,1,serving 8 fl oz,238,g,1,12/23/2013,02/06/2016
14368,1,1,"tsp, rounded",1.4,g,1,12/23/2013,12/23/2013
14368,2,2,"tbsp, rounded",11.3,g,1,12/23/2013,12/23/2013
14370,1,1,serving (3 heaping tsp),23,g,1,12/23/2013,12/23/2013
14370,2,1,cup,182,g,1,12/23/2013,12/23/2013
14371,1,1,cup (8 fl oz),259,g,1,12/23/2013,12/23/2013
14375,1,2,tsp,1.6,g,1,12/23/2013,12/23/2013
14375,2,4,tbsp (1/4 cup),14.4,g,1,12/23/2013,12/23/2013
14376,1,1,fl oz,29.8,g,1,12/23/2013,12/23/2013
14376,2,1,serving 6 fl oz,179,g,1,12/23/2013,02/06/2016
14376,3,1,serving 8 fl oz,238,g,1,12/23/2013,02/06/2016
14381,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14381,2,6,fl oz,178,g,1,12/23/2013,12/23/2013
14381,3,1,cup (8 fl oz),237,g,1,12/23/2013,12/23/2013
14390,1,1,fl oz,32.1,g,1,12/23/2013,12/23/2013
14390,2,1,serving dry mix with 6 fl oz water,192,g,1,12/23/2013,02/06/2016
14400,1,1,"serving child 12 fl oz, without ice",258,g,1,12/23/2013,02/06/2016
14400,2,1,"serving small 16 fl oz, without ice",347,g,1,12/23/2013,02/06/2016
14400,3,1,"serving medium 21 fl oz,  without ice",486,g,1,12/23/2013,02/06/2016
14400,4,1,"serving large 32 fl oz,  without ice",722,g,1,12/23/2013,02/06/2016
14405,1,1,fl oz,35.2,g,1,12/23/2013,12/23/2013
14405,2,1,can (12 fl oz),423,g,1,12/23/2013,12/23/2013
14406,1,1,fl oz,29.3,g,1,01/31/1994,12/26/2013
14406,2,8,fl oz,234,g,1,08/29/1997,02/06/2016
14407,1,1,serving 2 tbsp,26,g,1,12/23/2013,12/23/2013
14408,1,1,fl oz,33.9,g,1,08/29/1997,12/26/2013
14408,2,6,fl oz,203,g,1,01/31/1994,02/06/2016
14409,1,1,"portion, amount of dry mix to make 8 fl oz prepared",2.5,g,1,12/23/2013,12/23/2013
14411,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14411,2,1,serving 8 fl oz,237,g,1,12/23/2013,02/06/2016
14411,3,1,liter,1000,g,1,12/23/2013,12/23/2013
14416,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14416,2,1,can can 12 fl oz,355,g,1,12/23/2013,02/06/2016
14416,3,1,bottle bottle 16 fl oz,473,g,1,12/23/2013,02/06/2016
14416,4,1,serving child 12 fl oz,258,g,1,12/23/2013,02/06/2016
14416,5,1,serving small 16 fl oz,347,g,1,12/23/2013,02/06/2016
14416,6,1,serving medium 21 fl oz,486,g,1,12/23/2013,02/06/2016
14416,7,1,serving large 32 fl oz,722,g,1,12/23/2013,02/06/2016
14421,1,6,fl oz,185,g,1,12/23/2013,12/23/2013
14422,1,1,packet (.75 oz),21,g,1,12/23/2013,12/23/2013
14422,2,1,envelope,21,g,1,02/06/2016,02/06/2016
14423,1,1,serving,243,g,1,12/23/2013,12/23/2013
14424,1,1,fl oz,35.3,g,1,12/23/2013,12/23/2013
14424,2,1,can,424,g,1,12/23/2013,02/06/2016
14425,1,1,fl oz,31,g,1,08/29/1997,12/26/2013
14425,2,8,fl oz,248,g,1,01/31/1994,02/06/2016
14426,1,1,fl oz,36.3,g,1,12/23/2013,12/23/2013
14426,2,1,can,436,g,1,12/23/2013,02/06/2016
14427,1,1,fl oz,31.3,g,1,08/29/1997,12/26/2013
14427,2,8,fl oz,250,g,1,01/31/1994,02/06/2016
14429,1,1,FL OZ,29.6,g,1,01/31/1994,01/05/2010
14429,2,1,bottle 8 fl oz,237,g,1,08/29/1997,02/06/2016
14429,3,1,liter,1000,g,1,09/06/2002,01/07/2015
14429,4,3,ice cube (3/4 fl oz),64,g,1,11/28/2007,11/28/2007
14430,1,1,fl oz,36.2,g,1,12/23/2013,12/23/2013
14430,2,1,can (12 fl oz),435,g,1,12/23/2013,12/23/2013
14431,1,1,fl oz,29.6,g,1,08/29/1997,12/26/2013
14431,2,8,fl oz,237,g,1,01/31/1994,02/06/2016
14436,1,1,fl oz,31.6,g,1,12/23/2013,12/23/2013
14436,2,1,cup (8 fl oz),253,g,1,12/23/2013,12/23/2013
14537,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14537,2,1,can (12 fl oz),355,g,1,12/23/2013,12/23/2013
14538,1,1,envelope  Swiss Miss (.53 oz),15,g,1,12/23/2013,12/23/2013
14538,2,1,packet (0.675 oz),19,g,1,12/23/2013,12/23/2013
14541,1,1,fl oz,32.7,g,1,08/29/1997,12/26/2013
14541,2,8,fl oz,262,g,1,01/31/1994,02/06/2016
14542,1,1,fl oz,36.4,g,1,12/23/2013,12/23/2013
14542,2,1,can (12 fl oz),437,g,1,12/23/2013,12/23/2013
14542,3,1,can (6 fl oz),218,g,1,12/23/2013,12/23/2013
14543,1,1,fl oz,30.9,g,1,01/31/1994,12/26/2013
14543,2,1,bottle 8 fl oz,247,g,1,08/29/1997,02/06/2016
14544,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14544,2,6,fl oz,178,g,1,12/23/2013,12/23/2013
14545,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14545,2,6,fl oz,178,g,1,12/23/2013,12/23/2013
14545,3,1,cup (8 fl oz),237,g,1,12/23/2013,12/23/2013
14548,1,1,serving (3 heaping tsp),23,g,1,12/23/2013,12/23/2013
14548,2,1,cup,182,g,1,12/23/2013,12/23/2013
14552,1,1,fl oz,31,g,1,12/23/2013,12/23/2013
14552,2,1,can or bottle (16 fl oz),492,g,1,12/23/2013,12/23/2013
14552,3,1,can (12 fl oz),369,g,1,12/23/2013,12/23/2013
14555,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14555,2,1,cup,237,g,1,12/23/2013,12/23/2013
14555,3,1,ml,1,g,1,12/23/2013,12/23/2013
14557,1,1,serving,22,g,1,12/23/2013,12/23/2013
14558,1,1,serving,266,g,1,12/23/2013,12/23/2013
14604,1,1,fl oz,29.6,g,1,12/23/2013,12/23/2013
14604,2,1,serving (8 fl oz),237,g,1,12/23/2013,12/23/2013
14604,3,1,ml,1.1,g,1,12/23/2013,12/23/2013
14605,1,8,fl oz (1 NLEA serving),237,g,1,12/23/2013,12/23/2013
14605,2,1,serving,237,g,1,12/23/2013,12/23/2013
14632,1,1,cup,158,g,1,12/23/2013,12/23/2013
14632,2,1,can,391,g,1,12/23/2013,12/23/2013
14633,1,1,serving,238,g,1,12/23/2013,12/23/2013
14634,1,1,cup,244,g,1,01/04/2010,01/04/2010
14635,1,1,serving 8 oz,246,g,1,01/04/2010,01/04/2010
14636,1,1,container,209,g,1,01/04/2010,01/04/2010
14636,2,1,ml,1,g,1,01/04/2010,01/04/2010
14637,1,1,pouch,200,g,1,01/04/2010,01/04/2010
14639,1,8,"fl oz (approximate weight, 1 serving)",240,g,1,01/04/2010,01/04/2010
14645,1,1,cup (8 fl oz),238,g,1,03/02/2012,03/02/2012
14646,1,1,cup (8 fl oz),238,g,1,03/02/2012,03/02/2012
14647,1,8,fl oz,240,g,1,03/02/2012,03/02/2012
14647,2,1,fl oz,31.1,g,1,03/02/2012,03/02/2012
14648,1,8,fl oz,237,g,1,03/02/2012,03/02/2012
14649,1,8,fl oz,237,g,1,03/02/2012,03/02/2012
14651,1,1,cup (8 fl oz),238,g,1,03/02/2012,03/02/2012
14654,1,1,tbsp,10,g,1,12/23/2013,12/23/2013
14654,2,1,serving,20,g,1,12/23/2013,12/23/2013
15001,1,3,oz,85,g,1,12/23/2013,12/23/2013
15002,1,1,"oz, boneless",28.35,g,1,12/23/2013,12/23/2013
15002,2,1,anchovy,4,g,1,12/23/2013,12/23/2013
15002,3,1,can (2 oz),45,g,1,12/23/2013,12/23/2013
15002,4,5,anchovies,20,g,1,12/23/2013,12/23/2013
15003,1,1,fillet,79,g,1,12/23/2013,12/23/2013
15003,2,3,oz,85,g,1,12/23/2013,12/23/2013
15004,1,3,oz,85,g,1,12/23/2013,12/23/2013
15004,2,1,fillet,159,g,1,12/23/2013,12/23/2013
15005,1,1,fillet,150,g,1,12/23/2013,12/23/2013
15005,2,3,oz,85,g,1,12/23/2013,12/23/2013
15006,1,1,fillet,116,g,1,12/23/2013,12/23/2013
15006,2,3,oz,85,g,1,12/23/2013,12/23/2013
15007,1,1,fillet,32,g,1,12/23/2013,12/23/2013
15007,2,3,oz,85,g,1,12/23/2013,12/23/2013
15008,1,3,oz,85,g,1,12/23/2013,12/23/2013
15008,2,1,fillet,218,g,1,12/23/2013,12/23/2013
15009,1,3,oz,85,g,1,12/23/2013,12/23/2013
15009,2,1,fillet,170,g,1,12/23/2013,12/23/2013
15010,1,3,oz,85,g,1,12/23/2013,12/23/2013
15010,2,1,fillet,159,g,1,12/23/2013,12/23/2013
15011,1,1,fillet,87,g,1,01/31/1994,11/30/2006
15011,2,3,oz,85,g,1,03/22/1999,11/30/2006
15012,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
15012,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
15013,1,1,fillet,79,g,1,12/23/2013,12/23/2013
15013,2,3,oz,85,g,1,12/23/2013,12/23/2013
15014,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
15014,2,3,oz,85,g,1,12/23/2013,12/23/2013
15015,1,3,oz,85,g,1,01/31/1994,12/26/2013
15015,2,1,fillet,231,g,1,08/29/1997,12/26/2013
15016,1,3,oz,85,g,1,01/31/1994,12/26/2013
15016,2,1,fillet,180,g,1,08/29/1997,12/26/2013
15017,1,3,oz,85,g,1,01/31/1994,12/26/2013
15017,2,1,can,312,g,1,08/29/1997,12/26/2013
15018,1,1,oz,28.35,g,1,09/30/1996,11/30/2006
15018,2,1,"piece (5-1/2"" x 1-1/2"" x 1/2"")",80,g,1,11/28/2007,11/28/2007
15018,3,3,oz,85,g,1,11/28/2007,11/28/2007
15019,1,1,fillet,116,g,1,12/23/2013,12/23/2013
15019,2,3,oz,85,g,1,12/23/2013,12/23/2013
15020,1,1,fillet,79,g,1,01/31/1994,11/30/2006
15020,2,3,oz,85,g,1,08/29/1997,11/30/2006
15021,1,1,fillet,87,g,1,01/31/1994,11/30/2006
15021,2,3,oz,85,g,1,03/22/1999,11/30/2006
15022,1,1,fillet,122,g,1,12/23/2013,12/23/2013
15022,2,3,oz,85,g,1,12/23/2013,12/23/2013
15023,1,3,oz,85,g,1,12/23/2013,12/23/2013
15023,2,1,fillet,204,g,1,12/23/2013,12/23/2013
15024,1,3,oz,85,g,1,12/23/2013,12/23/2013
15024,2,1,fillet,198,g,1,12/23/2013,12/23/2013
15025,1,3,oz,85,g,1,12/23/2013,12/23/2013
15025,2,1,fillet,204,g,1,12/23/2013,12/23/2013
15026,1,1,"oz, boneless",28.35,g,1,12/23/2013,12/23/2013
15026,2,1,oz with bone (yield after bone removed),22,g,1,12/23/2013,12/23/2013
15026,3,1,"cubic inch, boneless",17,g,1,12/23/2013,12/23/2013
15026,4,1,fillet,159,g,1,12/23/2013,12/23/2013
15026,5,3,oz,85,g,1,12/23/2013,12/23/2013
15027,1,1,"piece (4"" x 2"" x 1/2"")",57,g,1,01/31/1994,11/30/2006
15027,2,1,"stick (4"" x 1"" x 1/2"")",28,g,1,09/06/2002,11/30/2006
15028,1,1,"oz, boneless",28.35,g,1,12/23/2013,12/23/2013
15028,2,1,fillet,163,g,1,12/23/2013,12/23/2013
15028,3,3,oz,85,g,1,12/23/2013,12/23/2013
15029,1,1,fillet,127,g,1,12/23/2013,12/23/2013
15029,2,3,oz,85,g,1,12/23/2013,12/23/2013
15030,1,1,piece,42,g,1,09/30/1996,11/30/2006
15031,1,3,oz,85,g,1,12/23/2013,12/23/2013
15031,2,1,fillet,259,g,1,12/23/2013,12/23/2013
15032,1,3,oz,85,g,1,12/23/2013,12/23/2013
15032,2,1,fillet,202,g,1,12/23/2013,12/23/2013
15033,1,3,oz,85,g,1,01/31/1994,12/26/2013
15033,2,1,fillet,193,g,1,08/29/1997,12/26/2013
15034,1,1,fillet,150,g,1,01/31/1994,11/30/2006
15034,2,3,oz,85,g,1,03/22/1999,11/30/2006
15035,1,1,"oz, boneless",28.35,g,1,12/23/2013,12/23/2013
15035,2,1,"cubic inch, boneless",17,g,1,12/23/2013,12/23/2013
15035,3,3,oz,85,g,1,12/23/2013,12/23/2013
15036,1,3,oz,85,g,1,01/31/1994,12/26/2013
15036,2,0.5,fillet,204,g,1,08/29/1997,12/26/2013
15037,1,3,oz,85,g,1,01/31/1994,12/26/2013
15037,2,0.5,fillet,159,g,1,03/22/1999,12/26/2013
15038,1,3,oz,85,g,1,12/23/2013,12/23/2013
15038,2,0.5,fillet,204,g,1,12/23/2013,12/23/2013
15039,1,1,"oz, boneless",28.35,g,1,12/23/2013,12/23/2013
15039,2,1,fillet,184,g,1,12/23/2013,12/23/2013
15039,3,3,oz,85,g,1,12/23/2013,12/23/2013
15040,1,1,fillet,143,g,1,12/23/2013,12/23/2013
15040,2,3,oz,85,g,1,12/23/2013,12/23/2013
15041,1,1,cup,140,g,1,12/23/2013,12/23/2013
15041,2,1,"oz, boneless",28.35,g,1,12/23/2013,12/23/2013
15041,3,1,cubic inch,20,g,1,12/23/2013,12/23/2013
15041,4,1,"piece (1-3/4"" x 7/8"" x 1/2"")",15,g,1,12/23/2013,12/23/2013
15042,1,1,"oz, boneless",28.35,g,1,12/23/2013,12/23/2013
15042,2,1,"cubic inch, boneless",17,g,1,12/23/2013,12/23/2013
15042,3,1,"fillet, large (7"" x 2-1/4"" x 1/4"")",65,g,1,12/23/2013,12/23/2013
15042,4,1,"fillet, medium (5"" x 1-3/4"" x 1/4"")",40,g,1,12/23/2013,12/23/2013
15042,5,1,"fillet, small (2-3/8"" x 1-3/8"" x 1/4"")",20,g,1,12/23/2013,12/23/2013
15043,1,3,oz,85,g,1,12/23/2013,12/23/2013
15043,2,1,fillet,184,g,1,12/23/2013,12/23/2013
15044,1,3,oz,85,g,1,12/23/2013,12/23/2013
15044,2,1,fillet,193,g,1,12/23/2013,12/23/2013
15045,1,3,oz,85,g,1,12/23/2013,12/23/2013
15045,2,0.5,fillet,193,g,1,12/23/2013,12/23/2013
15046,1,1,fillet,112,g,1,01/31/1994,11/30/2006
15046,2,3,oz,85,g,1,08/29/1997,11/30/2006
15047,1,1,fillet,88,g,1,01/31/1994,11/30/2006
15047,2,3,oz,85,g,1,03/22/1999,11/30/2006
15048,1,1,"oz, boneless",28.35,g,1,01/31/1994,12/26/2013
15048,2,1,cup,190,g,1,09/06/2002,12/26/2013
15048,3,1,cubic inch,16,g,1,09/06/2002,11/30/2006
15048,4,1,can (15 oz),361,g,1,09/06/2002,11/30/2006
15049,1,3,oz,85,g,1,12/23/2013,12/23/2013
15049,2,0.5,fillet,198,g,1,12/23/2013,12/23/2013
15050,1,3,oz,85,g,1,01/31/1994,12/26/2013
15050,2,1,fillet,225,g,1,08/29/1997,12/26/2013
15051,1,3,oz,85,g,1,12/23/2013,12/23/2013
15051,2,1,fillet,187,g,1,12/23/2013,12/23/2013
15052,1,1,fillet,146,g,1,12/23/2013,12/23/2013
15052,2,3,oz,85,g,1,12/23/2013,12/23/2013
15053,1,3,oz,85,g,1,12/23/2013,12/23/2013
15054,1,3,oz,85,g,1,12/23/2013,12/23/2013
15055,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
15055,2,1,fillet,119,g,1,12/23/2013,12/23/2013
15055,3,3,oz,85,g,1,12/23/2013,12/23/2013
15056,1,1,fillet,93,g,1,12/23/2013,12/23/2013
15056,2,3,oz,85,g,1,12/23/2013,12/23/2013
15057,1,1,"oz, boneless",28.35,g,1,06/19/1995,11/30/2006
15057,2,1,fillet,64,g,1,01/15/1998,11/30/2006
15057,3,3,oz,85,g,1,08/29/1997,11/30/2006
15058,1,1,fillet,50,g,1,01/31/1994,11/30/2006
15058,2,3,oz,85,g,1,03/22/1999,11/30/2006
15059,1,3,oz,85,g,1,12/23/2013,12/23/2013
15059,2,0.5,fillet,176,g,1,12/23/2013,12/23/2013
15060,1,1,fillet,60,g,1,12/23/2013,12/23/2013
15060,2,3,oz,85,g,1,12/23/2013,12/23/2013
15061,1,1,fillet,46,g,1,12/23/2013,12/23/2013
15061,2,3,oz,85,g,1,12/23/2013,12/23/2013
15062,1,3,oz,85,g,1,12/23/2013,12/23/2013
15062,2,0.5,fillet,198,g,1,12/23/2013,12/23/2013
15063,1,3,oz,85,g,1,12/23/2013,12/23/2013
15063,2,0.5,fillet,155,g,1,12/23/2013,12/23/2013
15064,1,3,oz,85,g,1,12/23/2013,12/23/2013
15064,2,1,fillet,159,g,1,12/23/2013,12/23/2013
15065,1,3,oz,85,g,1,01/31/1994,12/26/2013
15065,2,0.5,fillet,193,g,1,08/29/1997,12/26/2013
15066,1,1,fillet,77,g,1,12/23/2013,12/23/2013
15066,2,3,oz,85,g,1,12/23/2013,12/23/2013
15067,1,1,fillet,60,g,1,12/23/2013,12/23/2013
15067,2,3,oz,85,g,1,12/23/2013,12/23/2013
15068,1,1,"oz, boneless",28.35,g,1,12/23/2013,12/23/2013
15068,2,1,fillet,112,g,1,12/23/2013,12/23/2013
15068,3,3,oz,85,g,1,12/23/2013,12/23/2013
15069,1,1,fillet,88,g,1,12/23/2013,12/23/2013
15069,2,3,oz,85,g,1,12/23/2013,12/23/2013
15070,1,3,oz,85,g,1,12/23/2013,12/23/2013
15070,2,1,fillet,191,g,1,12/23/2013,12/23/2013
15071,1,1,fillet,149,g,1,12/23/2013,12/23/2013
15071,2,3,oz,85,g,1,12/23/2013,12/23/2013
15072,1,1,tbsp,14,g,1,12/23/2013,12/23/2013
15072,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
15072,3,1,"can (8 oz), solids and liquid",227,g,1,12/23/2013,12/23/2013
